sub,cond,date,V1,Cost,Handling,Offer,Choice,RT,ExpTime,ResponseType,Block,BlockType,HandleTime,TravelTime,condCode
503,cogTask,10042019,73,COGNITIVE,10,20,1,10.0006558895111,1438.63097810745,Reward,4,0,12,8,2
503,wait,10042019,74,WAIT,10,8,1,10.0168790817261,1458.69774007797,Reward,4,0,12,8,1
503,cogTask,10042019,75,COGNITIVE,10,4,1,10.0010201931,1478.74895906448,Reward,4,0,12,8,2
503,wait,10042019,76,WAIT,10,4,1,10.0171821117401,1498.81579399109,Reward,4,0,12,8,1
503,wait,10042019,77,WAIT,10,20,1,10.0169570446014,1518.8830010891,Reward,4,0,12,8,1
503,cogTask,10042019,78,COGNITIVE,10,8,1,10.0008389949799,1538.93422102928,Reward,4,0,12,8,2
503,wait,10042019,79,WAIT,10,20,1,10.0176730155945,1559.00108003616,Reward,4,0,12,8,1
503,cogTask,10042019,80,COGNITIVE,10,20,1,10.0011620521545,1579.05219101906,Reward,4,0,12,8,2
503,cogTask,10042019,81,COGNITIVE,10,4,1,10.0006380081177,1599.10278391838,Reward,4,0,12,8,2
503,wait,10042019,82,WAIT,10,8,1,10.0171551704407,1619.16962099075,Reward,4,0,12,8,1
503,wait,10042019,83,WAIT,10,4,1,10.0168480873108,1639.23688697815,Reward,4,0,12,8,1
503,cogTask,10042019,84,COGNITIVE,10,20,1,10.0009341239929,1659.28803706169,Reward,4,0,12,8,2
503,cogTask,10042019,85,COGNITIVE,10,4,1,10.0008318424225,1679.33872389793,Reward,4,0,12,8,2
503,wait,10042019,86,WAIT,10,20,1,10.0170691013336,1699.40556001663,Reward,4,0,12,8,1
503,phys,10042019,87,GRIP,10,4,1,10.0198018550873,1725.52597308159,Reward,5,1,12,8,3
503,phys,10042019,88,GRIP,10,8,1,10.0352559089661,1745.60885310173,Reward,5,1,12,8,3
503,wait,10042019,89,WAIT,10,4,1,10.0169060230255,1765.6742169857,Reward,5,1,12,8,1
503,wait,10042019,90,WAIT,10,8,1,10.0169970989227,1785.74160695076,Reward,5,1,12,8,1
503,phys,10042019,91,GRIP,10,20,1,10.0333859920502,1805.82527303696,Reward,5,1,12,8,3
503,wait,10042019,92,WAIT,10,20,1,10.0173208713531,1825.89275312424,Reward,5,1,12,8,1
503,phys,10042019,93,GRIP,10,20,1,10.0238950252533,1845.96710395813,Reward,5,1,12,8,3
503,wait,10042019,94,WAIT,10,8,1,10.0175838470459,1866.04007506371,Reward,5,1,12,8,1
503,phys,10042019,95,GRIP,10,8,1,10.0190279483795,1886.10951089859,Reward,5,1,12,8,3
503,phys,10042019,96,GRIP,10,4,1,10.0357489585876,1906.3099899292,Reward,5,1,12,8,3
503,wait,10042019,97,WAIT,10,4,1,10.0170240402222,1926.37539100647,Reward,5,1,12,8,1
503,wait,10042019,98,WAIT,10,20,1,10.017196893692,1946.44266796112,Reward,5,1,12,8,1
503,wait,10042019,99,WAIT,10,20,1,10.0170300006866,1966.5099799633,Reward,5,1,12,8,1
503,wait,10042019,100,WAIT,10,8,1,10.0167150497437,1986.5772819519,Reward,5,1,12,8,1
503,wait,10042019,101,WAIT,10,4,1,10.016273021698,2006.64401912689,Reward,5,1,12,8,1
503,phys,10042019,102,GRIP,10,20,1,10.0195369720459,2026.71469092369,Reward,5,1,12,8,3
503,phys,10042019,103,GRIP,10,8,1,10.0208339691162,2046.78320813179,Reward,5,1,12,8,3
503,phys,10042019,105,GRIP,10,4,0,1.19300508499146,2066.89772701263,OfferQuit,5,1,12,8,3
503,wait,10042019,106,WAIT,10,8,1,10.0171318054199,2084.94716906548,Reward,5,1,12,8,1
503,wait,10042019,107,WAIT,10,20,1,10.0169270038605,2105.01426291466,Reward,5,1,12,8,1
503,phys,10042019,108,GRIP,10,8,1,10.0270619392395,2125.09176111221,Reward,5,1,12,8,3
503,wait,10042019,109,WAIT,10,4,1,10.0172328948975,2151.46588492393,Reward,6,0,12,8,1
503,wait,10042019,110,WAIT,10,20,1,10.017037153244,2171.53317904472,Reward,6,0,12,8,1
503,wait,10042019,111,WAIT,10,8,1,10.0168070793152,2191.60050201416,Reward,6,0,12,8,1
503,cogTask,10042019,113,COGNITIVE,10,8,1,10.0339879989624,2229.71902489662,Reward,6,0,12,8,2
503,cogTask,10042019,114,COGNITIVE,10,20,1,10.0004880428314,2249.76956605911,Reward,6,0,12,8,2
503,wait,10042019,115,WAIT,10,20,1,10.0169470310211,2269.83641910553,Reward,6,0,12,8,1
503,cogTask,10042019,116,COGNITIVE,10,4,1,10.0009188652039,2289.88751411438,Reward,6,0,12,8,2
503,cogTask,10042019,117,COGNITIVE,10,20,1,10.0019428730011,2309.93934893608,Reward,6,0,12,8,2
503,wait,10042019,118,WAIT,10,8,1,10.0170910358429,2330.00512290001,Reward,6,0,12,8,1
503,cogTask,10042019,119,COGNITIVE,10,8,1,10.0009961128235,2350.05621600151,Reward,6,0,12,8,2
503,wait,10042019,120,WAIT,10,4,1,10.0174930095673,2370.12307906151,Reward,6,0,12,8,1
503,cogTask,10042019,121,COGNITIVE,10,8,1,10.0007560253143,2390.17418313026,Reward,6,0,12,8,2
503,cogTask,10042019,122,COGNITIVE,10,4,1,10.0006439685822,2410.22485494614,Reward,6,0,12,8,2
503,wait,10042019,123,WAIT,10,20,1,10.017080783844,2430.29167604446,Reward,6,0,12,8,1
503,wait,10042019,124,WAIT,10,8,1,10.016783952713,2450.3588540554,Reward,6,0,12,8,1
503,cogTask,10042019,125,COGNITIVE,10,20,1,10.0013189315796,2470.41016602516,Reward,6,0,12,8,2
503,wait,10042019,126,WAIT,10,4,1,10.0171399116516,2490.47696590424,Reward,6,0,12,8,1
503,cogTask,10042019,127,COGNITIVE,10,4,1,10.001827955246,2510.52819108963,Reward,6,0,12,8,2
503,wait,10042019,128,WAIT,10,8,1,10.0172529220581,2530.59522604942,Reward,6,0,12,8,1
503,wait,10042019,129,WAIT,10,20,1,10.0169579982758,2550.66246891022,Reward,6,0,12,8,1
505,wait,28032019,1,WAIT,10,4,0,0.754140138626099,7.79756689071655,Quit,1,1,12,8,1
505,wait,28032019,2,WAIT,10,8,1,10.0170679092407,25.8444809913635,Reward,1,1,12,8,1
505,phys,28032019,3,GRIP,10,8,1,10.0229711532593,45.917858839035,Reward,1,1,12,8,3
505,phys,28032019,4,GRIP,10,4,1,10.0223660469055,66.0005757808685,Reward,1,1,12,8,3
505,wait,28032019,5,WAIT,10,20,1,10.0172669887543,86.0788028240204,Reward,1,1,12,8,1
505,phys,28032019,6,GRIP,10,20,1,10.0229790210724,106.151768922806,Reward,1,1,12,8,3
505,wait,28032019,7,WAIT,10,20,1,10.0170071125031,126.229355812073,Reward,1,1,12,8,1
505,phys,28032019,8,GRIP,10,4,0,1.76456999778748,136.279605865479,OfferQuit,1,1,12,8,3
505,wait,28032019,9,WAIT,10,8,0,1.73586201667786,144.362843990326,OfferQuit,1,1,12,8,1
505,phys,28032019,10,GRIP,10,8,1,10.0228230953217,162.419691801071,Reward,1,1,12,8,3
505,wait,28032019,11,WAIT,10,4,0,1.90094184875488,172.47983789444,OfferQuit,1,1,12,8,1
505,phys,28032019,12,GRIP,10,20,1,10.0222070217133,190.536361932755,Reward,1,1,12,8,3
505,wait,28032019,13,WAIT,10,4,0,1.02104616165161,200.596900939941,OfferQuit,1,1,12,8,1
505,wait,28032019,14,WAIT,10,8,1,10.0170178413391,218.647542953491,Reward,1,1,12,8,1
505,phys,28032019,15,GRIP,10,4,0,1.29053997993469,228.697586774826,OfferQuit,1,1,12,8,3
505,wait,28032019,16,WAIT,10,20,1,10.0167450904846,246.74807882309,Reward,1,1,12,8,1
505,phys,28032019,17,GRIP,10,8,1,10.0220909118652,266.820424795151,Reward,1,1,12,8,3
505,phys,28032019,18,GRIP,10,20,1,10.0217680931091,286.904019832611,Reward,1,1,12,8,3
505,wait,28032019,19,WAIT,10,20,1,10.0172500610352,306.982375860214,Reward,1,1,12,8,1
505,phys,28032019,20,GRIP,10,8,1,10.0224640369415,327.055230855942,Reward,1,1,12,8,3
505,phys,28032019,21,GRIP,10,20,1,10.0222449302673,347.13858795166,Reward,1,1,12,8,3
505,wait,28032019,22,WAIT,10,8,1,10.0171430110931,367.217015981674,Reward,1,1,12,8,1
505,wait,28032019,23,WAIT,10,4,0,0.963235855102539,377.267040967941,OfferQuit,1,1,12,8,1
505,phys,28032019,24,GRIP,10,4,0,1.04733777046204,385.300336837769,OfferQuit,1,1,12,8,3
505,phys,28032019,25,GRIP,10,20,1,10.0224549770355,403.356288909912,Reward,1,1,12,8,3
505,wait,28032019,26,WAIT,10,8,1,10.016942024231,423.434350967407,Reward,1,1,12,8,1
505,wait,28032019,27,WAIT,10,8,1,10.0174770355225,451.101493835449,Reward,2,0,12,8,1
505,cogTask,28032019,28,COGNITIVE,10,8,1,10.0011401176453,471.152329921722,Reward,2,0,12,8,2
505,wait,28032019,29,WAIT,10,20,1,10.0167641639709,491.218737840652,Reward,2,0,12,8,1
505,wait,28032019,31,WAIT,10,4,0,1.83283710479736,515.302169799805,OfferQuit,2,0,12,8,1
505,cogTask,28032019,32,COGNITIVE,10,4,0,1.26463389396667,523.336104869843,OfferQuit,2,0,12,8,2
505,cogTask,28032019,33,COGNITIVE,10,8,1,9.9992949962616,541.369062900543,Reward,2,0,12,8,2
505,cogTask,28032019,34,COGNITIVE,10,4,0,1.60929298400879,551.420030832291,OfferQuit,2,0,12,8,2
505,wait,28032019,35,WAIT,10,8,1,10.0170619487762,569.470206975937,Reward,2,0,12,8,1
505,wait,28032019,36,WAIT,10,4,0,0.435578107833862,579.955954790115,Quit,2,0,12,8,1
505,cogTask,28032019,37,COGNITIVE,10,20,1,10.0020341873169,597.988488912582,Reward,2,0,12,8,2
505,wait,28032019,38,WAIT,10,20,1,10.0170409679413,618.054281949997,Reward,2,0,12,8,1
505,wait,28032019,39,WAIT,10,4,0,1.78415083885193,628.104707956314,OfferQuit,2,0,12,8,1
505,cogTask,28032019,40,COGNITIVE,10,4,0,0.712117910385132,636.137898921967,OfferQuit,2,0,12,8,2
505,cogTask,28032019,41,COGNITIVE,10,20,1,10.0006878376007,654.238739967346,Reward,2,0,12,8,2
505,cogTask,28032019,42,COGNITIVE,10,8,1,10.0002901554108,674.289094924927,Reward,2,0,12,8,2
505,wait,28032019,43,WAIT,10,20,1,10.0170178413391,694.355572938919,Reward,2,0,12,8,1
505,wait,28032019,44,WAIT,10,8,1,10.0165479183197,714.422264814377,Reward,2,0,12,8,1
505,cogTask,28032019,45,COGNITIVE,10,20,1,10.0015830993652,734.473455905914,Reward,2,0,12,8,2
505,cogTask,28032019,46,COGNITIVE,10,8,1,10.0008518695831,754.523775815964,Reward,2,0,12,8,2
505,wait,28032019,47,WAIT,10,4,0,0.586901903152466,764.573330879211,OfferQuit,2,0,12,8,1
505,cogTask,28032019,48,COGNITIVE,10,4,0,0.895774841308594,772.60693693161,OfferQuit,2,0,12,8,2
505,wait,28032019,49,WAIT,10,8,1,10.0166959762573,790.657114982605,Reward,2,0,12,8,1
505,wait,28032019,50,WAIT,10,20,1,10.0170841217041,810.724275827408,Reward,2,0,12,8,1
505,cogTask,28032019,51,COGNITIVE,10,8,1,10.0006918907166,830.774989843369,Reward,2,0,12,8,2
505,cogTask,28032019,52,COGNITIVE,10,20,1,10.0004000663757,850.825370788574,Reward,2,0,12,8,2
505,wait,28032019,53,WAIT,10,20,1,10.0167260169983,877.225393772125,Reward,3,1,12,8,1
505,phys,28032019,54,GRIP,10,8,1,10.0214061737061,897.296238899231,Reward,3,1,12,8,3
505,phys,28032019,55,GRIP,10,4,0,1.23612594604492,907.342679977417,OfferQuit,3,1,12,8,3
505,wait,28032019,56,WAIT,10,4,0,1.01033592224121,915.375874996185,OfferQuit,3,1,12,8,1
505,wait,28032019,57,WAIT,10,8,1,10.0167500972748,933.42619395256,Reward,3,1,12,8,1
505,phys,28032019,58,GRIP,10,20,1,10.0215699672699,953.497478961945,Reward,3,1,12,8,3
505,wait,28032019,59,WAIT,10,8,1,10.0172221660614,973.560222864151,Reward,3,1,12,8,1
505,wait,28032019,60,WAIT,10,20,1,10.0169930458069,993.627153873444,Reward,3,1,12,8,1
505,phys,28032019,61,GRIP,10,4,0,1.34476399421692,1003.67700695992,OfferQuit,3,1,12,8,3
505,wait,28032019,62,WAIT,10,4,0,1.6755588054657,1011.71058082581,OfferQuit,3,1,12,8,1
505,phys,28032019,63,GRIP,10,8,1,10.020623922348,1029.76479697227,Reward,3,1,12,8,3
505,phys,28032019,64,GRIP,10,20,1,10.0249609947205,1049.83600878716,Reward,3,1,12,8,3
505,phys,28032019,65,GRIP,10,4,0,1.02951598167419,1059.89518094063,OfferQuit,3,1,12,8,3
505,wait,28032019,66,WAIT,10,4,0,0.879564046859741,1067.92855286598,OfferQuit,3,1,12,8,1
505,wait,28032019,67,WAIT,10,20,1,10.0167760848999,1085.9787209034,Reward,3,1,12,8,1
505,phys,28032019,68,GRIP,10,8,1,10.0209839344025,1106.04990983009,Reward,3,1,12,8,3
505,phys,28032019,69,GRIP,10,20,1,10.0211999416351,1126.11710882187,Reward,3,1,12,8,3
505,wait,28032019,70,WAIT,10,8,1,10.0172998905182,1146.19643497467,Reward,3,1,12,8,1
505,phys,28032019,71,GRIP,10,4,0,1.57885503768921,1156.34655690193,OfferQuit,3,1,12,8,3
505,phys,28032019,72,GRIP,10,8,1,10.0210428237915,1174.40122795105,Reward,3,1,12,8,3
505,phys,28032019,73,GRIP,10,20,1,10.0250720977783,1194.48871088028,Reward,3,1,12,8,3
505,wait,28032019,74,WAIT,10,4,0,1.02091789245605,1204.54673790932,OfferQuit,3,1,12,8,1
505,wait,28032019,75,WAIT,10,8,1,10.0168149471283,1222.59768199921,Reward,3,1,12,8,1
505,wait,28032019,76,WAIT,10,20,1,10.0167717933655,1242.66462492943,Reward,3,1,12,8,1
505,phys,28032019,77,GRIP,10,8,1,10.0249688625336,1262.73931193352,Reward,3,1,12,8,3
505,wait,28032019,78,WAIT,10,8,1,10.0168969631195,1282.8154489994,Reward,3,1,12,8,1
505,wait,28032019,79,WAIT,10,4,0,1.00866103172302,1555.85331296921,OfferQuit,4,0,12,8,1
505,cogTask,28032019,80,COGNITIVE,10,8,1,10.0019240379333,1573.88847279549,Reward,4,0,12,8,2
505,cogTask,28032019,81,COGNITIVE,10,4,0,0.618222951889038,1583.93679976463,OfferQuit,4,0,12,8,2
505,wait,28032019,83,WAIT,10,20,1,10.0166699886322,1618.02099299431,Reward,4,0,12,8,1
505,wait,28032019,84,WAIT,10,8,1,10.0168170928955,1638.0880408287,Reward,4,0,12,8,1
505,wait,28032019,85,WAIT,10,20,1,10.016979932785,1658.15487480164,Reward,4,0,12,8,1
505,wait,28032019,86,WAIT,10,4,0,0.898234128952026,1668.2053668499,OfferQuit,4,0,12,8,1
505,cogTask,28032019,89,COGNITIVE,10,4,0,1.38847088813782,1712.30584979057,OfferQuit,4,0,12,8,2
505,wait,28032019,90,WAIT,10,8,1,10.0167329311371,1730.35607099533,Reward,4,0,12,8,1
505,wait,28032019,91,WAIT,10,8,1,10.0166699886322,1750.42301988602,Reward,4,0,12,8,1
505,cogTask,28032019,92,COGNITIVE,10,8,1,10.0007710456848,1770.47396683693,Reward,4,0,12,8,2
505,wait,28032019,93,WAIT,10,20,1,10.0175218582153,1790.54055595398,Reward,4,0,12,8,1
505,cogTask,28032019,94,COGNITIVE,10,4,0,1.23685693740845,1800.59048891068,OfferQuit,4,0,12,8,2
505,wait,28032019,95,WAIT,10,4,0,1.05595779418945,1808.62408089638,OfferQuit,4,0,12,8,1
505,cogTask,28032019,96,COGNITIVE,10,20,1,10.0008699893951,1826.65828084946,Reward,4,0,12,8,2
505,cogTask,28032019,97,COGNITIVE,10,4,0,0.792886972427368,1836.70814299583,OfferQuit,4,0,12,8,2
505,wait,28032019,98,WAIT,10,4,0,1.00475692749023,1844.74131393433,OfferQuit,4,0,12,8,1
505,wait,28032019,99,WAIT,10,20,1,10.01691198349,1862.79172587395,Reward,4,0,12,8,1
505,wait,28032019,100,WAIT,10,8,1,10.0170438289642,1882.85861897469,Reward,4,0,12,8,1
505,cogTask,28032019,102,COGNITIVE,10,20,1,10.0006730556488,1914.94307494164,Reward,4,0,12,8,2
505,wait,28032019,103,WAIT,10,4,0,1.07671785354614,1924.99274396896,OfferQuit,4,0,12,8,1
505,wait,28032019,104,WAIT,10,8,1,10.0173470973969,1943.04308485985,Reward,4,0,12,8,1
505,wait,28032019,105,WAIT,10,20,1,10.0165059566498,1963.10994195938,Reward,4,0,12,8,1
505,wait,28032019,106,WAIT,10,8,1,10.0165410041809,1989.61054086685,Reward,5,1,12,8,1
505,phys,28032019,107,GRIP,10,4,0,1.64937019348145,1999.66016292572,OfferQuit,5,1,12,8,3
505,wait,28032019,108,WAIT,10,20,1,10.016753911972,2017.71089792252,Reward,5,1,12,8,1
505,phys,28032019,109,GRIP,10,20,1,10.0244309902191,2037.78528881073,Reward,5,1,12,8,3
505,wait,28032019,110,WAIT,10,4,0,1.17326784133911,2047.84476995468,OfferQuit,5,1,12,8,1
505,phys,28032019,111,GRIP,10,8,1,10.0318899154663,2065.91009497643,Reward,5,1,12,8,3
505,phys,28032019,112,GRIP,10,4,0,1.30874085426331,2075.9619178772,OfferQuit,5,1,12,8,3
505,wait,28032019,113,WAIT,10,20,1,10.0172209739685,2094.01215577126,Reward,5,1,12,8,1
505,phys,28032019,114,GRIP,10,8,1,10.0208301544189,2114.08319783211,Reward,5,1,12,8,3
505,phys,28032019,115,GRIP,10,20,1,10.0210120677948,2134.15033793449,Reward,5,1,12,8,3
505,wait,28032019,116,WAIT,10,4,0,1.25905394554138,2144.19586086273,OfferQuit,5,1,12,8,1
505,wait,28032019,117,WAIT,10,8,1,10.0173850059509,2162.24689483643,Reward,5,1,12,8,1
505,wait,28032019,118,WAIT,10,4,0,0.584594011306763,2172.88107681274,Quit,5,1,12,8,1
505,phys,28032019,119,GRIP,10,20,1,10.0051350593567,2190.91836190224,Reward,5,1,12,8,3
505,wait,28032019,120,WAIT,10,20,1,10.0173728466034,2210.99751877785,Reward,5,1,12,8,1
505,phys,28032019,121,GRIP,10,4,0,1.33528208732605,2221.04716682434,OfferQuit,5,1,12,8,3
505,wait,28032019,122,WAIT,10,8,1,10.0170149803162,2239.09812378883,Reward,5,1,12,8,1
505,phys,28032019,124,GRIP,10,20,1,10.0206210613251,2273.33546686172,Reward,5,1,12,8,3
505,wait,28032019,125,WAIT,10,20,1,10.0172410011292,2293.39877796173,Reward,5,1,12,8,1
505,phys,28032019,126,GRIP,10,4,0,1.38847994804382,2303.44900584221,OfferQuit,5,1,12,8,3
505,wait,28032019,127,WAIT,10,8,1,10.0173408985138,2321.49933099747,Reward,5,1,12,8,1
505,wait,28032019,128,WAIT,10,4,0,0.867813110351562,2332.41755986214,Quit,5,1,12,8,1
505,phys,28032019,129,GRIP,10,8,1,10.0204660892487,2350.46961379051,Reward,5,1,12,8,3
505,phys,28032019,130,GRIP,10,20,1,10.0211291313171,2370.53775382042,Reward,5,1,12,8,3
505,phys,28032019,131,GRIP,10,8,1,10.0244958400726,2390.62471294403,Reward,5,1,12,8,3
505,cogTask,28032019,132,COGNITIVE,10,4,0,0.519030094146729,2407.92026996613,Quit,6,0,12,8,2
505,wait,28032019,133,WAIT,10,20,1,10.0172629356384,2425.9676258564,Reward,6,0,12,8,1
505,cogTask,28032019,134,COGNITIVE,10,20,1,10.0007638931274,2446.01852178574,Reward,6,0,12,8,2
505,wait,28032019,135,WAIT,10,8,1,10.0168280601501,2466.08498477936,Reward,6,0,12,8,1
505,wait,28032019,136,WAIT,10,4,0,0.75878381729126,2476.13519787788,OfferQuit,6,0,12,8,1
505,cogTask,28032019,137,COGNITIVE,10,8,1,10.0006828308105,2494.16935777664,Reward,6,0,12,8,2
505,wait,28032019,139,WAIT,10,4,0,0.857819080352783,2520.2520377636,OfferQuit,6,0,12,8,1
505,wait,28032019,140,WAIT,10,8,1,10.0168540477753,2538.30298399925,Reward,6,0,12,8,1
505,wait,28032019,141,WAIT,10,20,1,10.016881942749,2558.37000083923,Reward,6,0,12,8,1
505,cogTask,28032019,142,COGNITIVE,10,4,0,0.760541915893555,2568.419962883,OfferQuit,6,0,12,8,2
505,cogTask,28032019,143,COGNITIVE,10,8,1,10.000471830368,2586.45419096947,Reward,6,0,12,8,2
505,wait,28032019,144,WAIT,10,8,1,10.0176560878754,2606.52069187164,Reward,6,0,12,8,1
505,cogTask,28032019,145,COGNITIVE,10,4,0,1.08754801750183,2616.57092881203,OfferQuit,6,0,12,8,2
505,cogTask,28032019,146,COGNITIVE,10,8,1,10.0002369880676,2634.60500097275,Reward,6,0,12,8,2
505,wait,28032019,148,WAIT,10,20,1,10.0172019004822,2666.70532679558,Reward,6,0,12,8,1
505,wait,28032019,149,WAIT,10,4,0,0.95608115196228,2676.75558590889,OfferQuit,6,0,12,8,1
505,cogTask,28032019,151,COGNITIVE,10,4,0,0.601763010025024,2700.82257080078,OfferQuit,6,0,12,8,2
505,cogTask,28032019,152,COGNITIVE,10,20,0,1.21757793426514,2708.85558986664,OfferQuit,6,0,12,8,2
505,wait,28032019,153,WAIT,10,8,1,10.017422914505,2726.90603399277,Reward,6,0,12,8,1
505,wait,28032019,154,WAIT,10,20,1,10.0167639255524,2746.97308778763,Reward,6,0,12,8,1
505,wait,28032019,155,WAIT,10,4,0,0.973064184188843,2757.02326488495,OfferQuit,6,0,12,8,1
505,cogTask,28032019,156,COGNITIVE,10,4,0,0.69682502746582,2765.05686998367,OfferQuit,6,0,12,8,2
505,wait,28032019,157,WAIT,10,8,1,10.0175361633301,2783.10726690292,Reward,6,0,12,8,1
505,wait,28032019,159,WAIT,10,20,1,10.017256975174,2819.20760893822,Reward,6,0,12,8,1
511,cogTask,01042019,1,COGNITIVE,10,20,1,10.0014631748199,17.0406899452209,Reward,1,0,12,8,2
511,cogTask,01042019,2,COGNITIVE,10,4,1,10.0022799968719,37.0913398265839,Reward,1,0,12,8,2
511,wait,01042019,3,WAIT,10,8,1,10.0173699855804,57.1564099788666,Reward,1,0,12,8,1
511,cogTask,01042019,4,COGNITIVE,10,8,1,10.0020549297333,77.2087819576263,Reward,1,0,12,8,2
511,wait,01042019,5,WAIT,10,4,1,10.0169610977173,97.2737908363342,Reward,1,0,12,8,1
511,wait,01042019,6,WAIT,10,20,1,10.0168390274048,117.340885877609,Reward,1,0,12,8,1
511,wait,01042019,7,WAIT,10,4,0,8.26919007301331,135.710187911987,Quit,1,0,12,8,1
511,wait,01042019,8,WAIT,10,8,1,10.0166471004486,153.757949829102,Reward,1,0,12,8,1
511,wait,01042019,9,WAIT,10,20,1,10.0170340538025,173.825120925903,Reward,1,0,12,8,1
511,cogTask,01042019,10,COGNITIVE,10,8,1,10.0019190311432,193.877082824707,Reward,1,0,12,8,2
511,cogTask,01042019,11,COGNITIVE,10,4,1,10.0017950534821,213.927523851395,Reward,1,0,12,8,2
511,cogTask,01042019,12,COGNITIVE,10,20,1,10.0006449222565,233.993350982666,Reward,1,0,12,8,2
511,wait,01042019,13,WAIT,10,4,0,1.39994192123413,244.043033838272,OfferQuit,1,0,12,8,1
511,wait,01042019,14,WAIT,10,8,0,1.35783004760742,252.076452970505,OfferQuit,1,0,12,8,1
511,cogTask,01042019,17,COGNITIVE,10,4,0,1.70309805870056,290.172127962112,OfferQuit,1,0,12,8,2
511,wait,01042019,18,WAIT,10,20,1,10.0175020694733,308.222249984741,Reward,1,0,12,8,1
511,cogTask,01042019,19,COGNITIVE,10,8,1,10.0018298625946,328.274260997772,Reward,1,0,12,8,2
511,wait,01042019,20,WAIT,10,20,1,10.0171980857849,348.339477777481,Reward,1,0,12,8,1
511,wait,01042019,21,WAIT,10,8,1,10.0170340538025,368.406737804413,Reward,1,0,12,8,1
511,cogTask,01042019,22,COGNITIVE,10,4,0,1.32710409164429,378.456902980804,OfferQuit,1,0,12,8,2
511,cogTask,01042019,23,COGNITIVE,10,20,1,10.0004060268402,396.490776777267,Reward,1,0,12,8,2
511,wait,01042019,24,WAIT,10,4,0,1.32923698425293,406.540052890778,OfferQuit,1,0,12,8,1
511,cogTask,01042019,25,COGNITIVE,10,8,0,1.30894899368286,414.573581933975,OfferQuit,1,0,12,8,2
511,phys,01042019,26,GRIP,10,8,0,1.76118993759155,429.341084003448,OfferQuit,2,1,12,8,3
511,phys,01042019,27,GRIP,10,4,0,0.832612991333008,437.374623775482,OfferQuit,2,1,12,8,3
511,wait,01042019,28,WAIT,10,4,1,10.0168590545654,455.424959897995,Reward,2,1,12,8,1
511,wait,01042019,30,WAIT,10,8,1,10.0174069404602,483.825405836105,Reward,2,1,12,8,1
511,wait,01042019,31,WAIT,10,20,1,10.0170369148254,503.892327785492,Reward,2,1,12,8,1
511,phys,01042019,32,GRIP,10,4,0,1.83902502059937,513.942433834076,OfferQuit,2,1,12,8,3
511,wait,01042019,34,WAIT,10,4,0,1.61926794052124,535.092819929123,OfferQuit,2,1,12,8,1
511,wait,01042019,35,WAIT,10,8,0,1.4351110458374,543.126481771469,OfferQuit,2,1,12,8,1
511,phys,01042019,36,GRIP,10,20,1,10.0344371795654,561.194011926651,Reward,2,1,12,8,3
511,wait,01042019,37,WAIT,10,20,1,10.0665729045868,581.310087919235,Reward,2,1,12,8,1
511,phys,01042019,38,GRIP,10,20,1,10.0344400405884,601.394972801208,Reward,2,1,12,8,3
511,wait,01042019,39,WAIT,10,8,0,1.14571905136108,611.493996858597,OfferQuit,2,1,12,8,1
511,phys,01042019,40,GRIP,10,8,0,0.693634033203125,619.527740001678,OfferQuit,2,1,12,8,3
511,wait,01042019,41,WAIT,10,20,1,10.0174322128296,637.578187942505,Reward,2,1,12,8,1
511,wait,01042019,42,WAIT,10,4,0,0.938568115234375,647.628240823746,OfferQuit,2,1,12,8,1
511,phys,01042019,43,GRIP,10,4,0,0.756331205368042,655.661884784698,OfferQuit,2,1,12,8,3
511,phys,01042019,44,GRIP,10,4,0,0.903003931045532,663.695286989212,OfferQuit,2,1,12,8,3
511,phys,01042019,45,GRIP,10,8,1,10.0342121124268,681.763058900833,Reward,2,1,12,8,3
511,phys,01042019,46,GRIP,10,20,1,10.0227069854736,701.835270881653,Reward,2,1,12,8,3
511,wait,01042019,47,WAIT,10,20,1,10.0177688598633,721.913358926773,Reward,2,1,12,8,1
511,wait,01042019,48,WAIT,10,4,0,1.63706588745117,731.963196992874,OfferQuit,2,1,12,8,1
511,wait,01042019,49,WAIT,10,8,0,1.18745613098145,739.996810913086,OfferQuit,2,1,12,8,1
511,phys,01042019,50,GRIP,10,8,0,1.74075698852539,748.030516862869,OfferQuit,2,1,12,8,3
511,wait,01042019,51,WAIT,10,8,0,0.70893406867981,756.062920808792,OfferQuit,2,1,12,8,1
511,wait,01042019,52,WAIT,10,4,0,0.711713075637817,764.097086906433,OfferQuit,2,1,12,8,1
511,phys,01042019,53,GRIP,10,20,1,10.0345129966736,782.165027856827,Reward,2,1,12,8,3
511,phys,01042019,54,GRIP,10,4,0,0.221910953521729,792.436069965363,Quit,2,1,12,8,3
511,wait,01042019,55,WAIT,10,20,1,10.0176429748535,810.481323957443,Reward,2,1,12,8,1
511,phys,01042019,56,GRIP,10,4,0,1.9095630645752,820.53147983551,OfferQuit,2,1,12,8,3
511,wait,01042019,57,WAIT,10,8,1,10.0169789791107,838.581795930862,Reward,2,1,12,8,1
511,wait,01042019,58,WAIT,10,8,1,10.0165510177612,865.381950855255,Reward,3,0,12,8,1
511,wait,01042019,59,WAIT,10,20,1,10.0167820453644,885.449303865433,Reward,3,0,12,8,1
511,cogTask,01042019,60,COGNITIVE,10,8,1,10.0009951591492,905.50009393692,Reward,3,0,12,8,2
